Date,Scope,Country,State,"# Players",Rank,Faction,"Ship Points","# Ships","# Uniques","# Large","# Small",Skill,Attack,Agility,Hull,Shields,List
"2016-08-27","Other","United States of America","California",9,4,rebel,83,3,3,1,2,14,10,4,15,10,"Biggs Darklighter, Ezra Bridger, Kanan Jarrus"
"2016-08-27","Other","United States of America","California",9,5,rebel,71,3,3,0,3,19,6,5,12,6,"Horton Salm, Kyle Katarn, Biggs Darklighter"
"2016-08-27","Other","United States of America","California",9,6,scum,60,2,2,2,0,13,4,4,10,8,"Manaroo, Dengar"
"2016-08-27","Other","United States of America","California",9,7,scum,72,2,2,2,0,12,6,6,8,8,"IG-88C, IG-88B"
"2016-08-28","Other","United States of America","Arkansas",9,2,rebel,81,3,3,1,2,13,10,4,15,10,"Biggs Darklighter, ""Zeb"" Orrelios (Attack Shuttle), Kanan Jarrus"
"2016-08-28","Other","United States of America","Arkansas",9,3,imperial,90,3,3,0,3,19,8,9,9,7,"Countess Ryad, ""Omega Leader"", Colonel Vessery"
"2016-08-28","Other","United States of America","Arkansas",9,4,scum,79,3,0,3,0,8,7,5,16,14,"Trandoshan Slaver, Contracted Scout, Contracted Scout"
"2016-08-28","Other","United States of America","Arkansas",9,5,imperial,82,3,3,0,3,24,8,8,8,5,"""Omega Leader"", ""Whisper"", Darth Vader"
"2016-08-28","Other","United States of America","Arkansas",9,6,scum,83,4,1,1,3,11,10,8,12,12,"Ruthless Freelancer, IG-88C, Binayre Pirate, Binayre Pirate"
"2016-08-28","Other","United States of America","Arkansas",9,7,imperial,81,3,2,1,2,17,8,7,10,10,"The Inquisitor, Maarek Stele (TIE Defender), Omicron Group Pilot"
"2016-08-28","Other","United States of America","Arkansas",9,9,imperial,90,3,2,1,2,13,9,7,11,11,"Colonel Vessery, Countess Ryad, Omicron Group Pilot"
"2016-08-28","Other","United States of America","Oregon",10,0,rebel,71,2,1,2,0,10,6,2,15,11,"Dash Rendar, Lothal Rebel"
"2016-08-28","Other","United States of America","Oregon",10,1,scum,89,4,2,0,4,20,9,7,17,6,"Kavil, Torkil Mux, Black Sun Ace, Black Sun Ace"
"2016-08-28","Other","United States of America","Oregon",10,3,imperial,74,3,3,0,3,25,8,9,9,1,"Soontir Fel, Carnor Jax, ""Omega Leader"""
"2016-08-28","Other","United States of America","Oregon",10,4,imperial,95,3,2,0,3,18,8,9,9,8,"Countess Ryad, Glaive Squadron Pilot, Maarek Stele (TIE Advanced)"
"2016-08-28","Other","United States of America","Oregon",10,5,rebel,88,3,0,2,1,8,10,1,25,15,"Gold Squadron Pilot, Lothal Rebel, Lothal Rebel"
"2016-08-28","Other","United States of America","Oregon",10,6,imperial,85,3,1,1,2,8,9,7,11,11,"Omicron Group Pilot, Delta Squadron Pilot, Countess Ryad"
"2016-08-28","Other","United States of America","Oregon",10,7,imperial,78,3,2,0,3,18,7,8,11,5,"The Inquisitor, Countess Ryad, Gamma Squadron Veteran"
"2016-08-28","Other","United States of America","Oregon",10,8,scum,75,3,3,1,2,15,6,4,15,10,"Drea Renthal, Palob Godalhi, Latts Razzi"
"2016-08-28","Other","United States of America","Oregon",10,9,rebel,78,4,2,0,4,14,8,7,14,9,"Blue Squadron Novice, Roark Garnet, Gold Squadron Pilot, Lieutenant Blount"
"2016-07-26","Other","United States of America","Virginia",34,1,scum,60,2,2,2,0,13,4,4,10,8,"Dengar, Manaroo"
"2016-07-26","Other","United States of America","Virginia",34,2,rebel,66,2,2,1,1,12,6,1,15,10,"Miranda Doni, ""Chopper"""
"2016-07-26","Other","United States of America","Virginia",34,4,rebel,73,4,0,0,4,8,6,6,18,9,"Warden Squadron Pilot, Rebel Operative, Rebel Operative, Gold Squadron Pilot"
"2016-07-26","Other","United States of America","Virginia",34,5,rebel,69,3,0,0,3,6,6,3,15,12,"Warden Squadron Pilot, Warden Squadron Pilot, Warden Squadron Pilot"
"2016-07-26","Other","United States of America","Virginia",34,6,scum,76,3,2,2,1,11,6,5,15,11,"Trandoshan Slaver, Palob Godalhi, Manaroo"
"2016-07-26","Other","United States of America","Virginia",34,7,imperial,81,3,3,0,3,22,7,9,8,6,"""Omega Leader"", The Inquisitor, Colonel Vessery"
"2016-07-26","Other","United States of America","Virginia",34,9,imperial,70,2,2,1,1,14,7,4,8,6,"Kath Scarlet (Firespray-31), ""Whisper"""
"2016-07-26","Other","United States of America","Virginia",34,11,scum,77,2,2,2,0,15,6,4,12,8,"Kath Scarlet (Firespray-31), Boba Fett (Firespray-31)"
"2016-07-26","Other","United States of America","Virginia",34,12,scum,69,2,2,2,0,15,5,4,11,8,"Tel Trevura, Boba Fett (Firespray-31)"
"2016-07-26","Other","United States of America","Virginia",34,14,rebel,57,2,2,0,2,14,4,2,10,8,"Esege Tuketu, Miranda Doni"
"2016-07-26","Other","United States of America","Virginia",34,15,rebel,89,3,3,0,3,21,9,7,8,7,"Biggs Darklighter, Wes Janson, Corran Horn"
"2016-07-26","Other","United States of America","Virginia",34,16,imperial,82,3,3,1,2,21,8,7,11,9,"Captain Kagi, Countess Ryad, ""Omega Leader"""
"2016-07-26","Other","United States of America","Virginia",34,17,imperial,75,2,2,2,0,13,6,4,12,8,"Krassis Trelix, Boba Fett (Firespray-31)"
"2016-07-26","Other","United States of America","Virginia",34,18,rebel,66,3,1,0,3,8,7,4,12,10,"Ezra Bridger, Warden Squadron Pilot, Warden Squadron Pilot"
"2016-08-02","Other","United States of America","Virginia",22,1,scum,80,3,2,1,2,16,7,4,16,10,"Syndicate Thug, Kavil, Kath Scarlet (Firespray-31)"
"2016-08-02","Other","United States of America","Virginia",22,3,scum,68,2,2,2,0,16,5,3,11,10,"Dengar, Bossk"
"2016-08-02","Other","United States of America","Virginia",22,4,imperial,81,3,2,1,2,16,8,7,10,10,"Omicron Group Pilot, The Inquisitor, Colonel Vessery"
"2016-08-02","Other","United States of America","Virginia",22,5,rebel,66,2,2,1,1,12,6,1,15,10,"Miranda Doni, ""Chopper"""
"2016-08-02","Other","United States of America","Virginia",22,6,imperial,92,3,1,0,3,20,8,8,12,6,"Tomax Bren, Glaive Squadron Pilot, Glaive Squadron Pilot"
"2016-08-02","Other","United States of America","Virginia",22,8,imperial,78,3,3,0,3,23,8,8,7,5,"""Omega Leader"", The Inquisitor, ""Whisper"""
"2016-08-02","Other","United States of America","Virginia",22,9,scum,79,4,2,0,4,15,10,9,12,6,"Cartel Marauder, Binayre Pirate, Guri, N'dru Suhlak"
"2016-08-02","Other","United States of America","Virginia",22,11,scum,72,4,0,0,4,8,8,4,20,12,"Syndicate Thug, Syndicate Thug, Syndicate Thug, Syndicate Thug"
"2016-08-30","Other","United States of America","Virginia",23,1,imperial,90,3,2,1,2,13,9,7,11,11,"Omicron Group Pilot, Colonel Vessery, Countess Ryad"
"2016-08-30","Other","United States of America","Virginia",23,2,rebel,70,2,2,1,1,16,5,4,10,7,"Han Solo (Rebel Alliance), Jake Farrell"
"2016-08-30","Other","United States of America","Virginia",23,4,scum,77,4,2,0,4,15,9,8,13,8,"Syndicate Thug, Binayre Pirate, N'dru Suhlak, Guri"
"2016-08-30","Other","United States of America","Virginia",23,5,scum,72,2,2,2,0,12,6,6,8,8,"IG-88C, IG-88B"
"2016-08-30","Other","United States of America","Virginia",23,6,scum,74,3,1,2,1,13,6,5,15,11,"Kavil, Contracted Scout, Contracted Scout"
"2016-08-30","Other","United States of America","Virginia",23,7,scum,80,3,2,1,2,16,7,4,16,10,"Kath Scarlet (Firespray-31), Syndicate Thug, Kavil"
"2016-08-30","Other","United States of America","Virginia",23,9,imperial,81,2,2,1,1,14,6,3,15,7,"Rear Admiral Chiraneau, Colonel Vessery"
"2016-08-30","Other","United States of America","Virginia",23,10,scum,79,3,0,3,0,8,7,5,16,14,"Trandoshan Slaver, Contracted Scout, Contracted Scout"
"2016-08-30","Other","United States of America","Virginia",23,11,rebel,66,3,1,1,2,11,6,5,12,10,"Bandit Squadron Pilot, Gold Squadron Pilot, Dash Rendar"
"2016-08-30","Other","United States of America","Virginia",23,12,rebel,90,4,1,1,3,15,11,6,17,13,"Bandit Squadron Pilot, Poe Dameron (Resistance), Bandit Squadron Pilot, Lothal Rebel"
"2016-08-17","Other","United States of America","Virginia",15,1,scum,79,3,0,3,0,8,7,5,16,14,"Trandoshan Slaver, Contracted Scout, Contracted Scout"
"2016-08-17","Other","United States of America","Virginia",15,3,imperial,84,3,3,0,3,22,7,8,11,5,"Tomax Bren, The Inquisitor, Colonel Vessery"
"2016-08-17","Other","United States of America","Virginia",15,4,scum,83,3,3,2,1,19,7,6,13,10,"Manaroo, N'dru Suhlak, Boba Fett (Firespray-31)"
"2016-08-17","Other","United States of America","Virginia",15,6,imperial,87,3,1,0,3,9,8,7,12,9,"Delta Squadron Pilot, Delta Squadron Pilot, ""Redline"""
"2016-08-17","Other","United States of America","Virginia",15,7,scum,80,3,3,2,1,17,7,7,11,10,"Manaroo, IG-88C, N'dru Suhlak"
"2016-08-17","Other","United States of America","Virginia",15,8,rebel,77,2,2,1,1,17,6,3,11,8,"Poe Dameron (Resistance), Han Solo (Rebel Alliance)"
"2016-08-17","Other","United States of America","Virginia",15,15,rebel,87,3,3,0,3,24,9,6,9,7,"Luke Skywalker, Wedge Antilles, Ello Asty"
"2016-08-31","Other","Denmark","Kobenhavn",24,1,imperial,88,3,3,0,3,22,7,9,8,7,"Countess Ryad, Darth Vader, The Inquisitor"
"2016-08-31","Other","Denmark","Kobenhavn",24,2,scum,72,4,0,0,4,8,8,4,20,12,"Syndicate Thug, Syndicate Thug, Syndicate Thug, Syndicate Thug"
"2016-08-31","Other","Denmark","Kobenhavn",24,4,imperial,86,3,3,0,3,22,8,9,8,5,"Soontir Fel, The Inquisitor, Countess Ryad"
"2016-08-31","Other","Denmark","Kobenhavn",24,6,rebel,78,3,3,0,3,21,7,6,10,8,"Poe Dameron (Resistance), Jake Farrell, ""Dutch"" Vander"
"2016-08-31","Other","Denmark","Kobenhavn",24,7,rebel,95,5,0,0,5,15,10,15,10,10,"Green Squadron Pilot, Green Squadron Pilot, Green Squadron Pilot, Green Squadron Pilot, Green Squadron Pilot"
"2016-08-31","Other","Denmark","Kobenhavn",24,9,rebel,81,3,2,0,3,17,7,7,9,9,"Miranda Doni, Corran Horn, Prototype Pilot"
"2016-08-31","Other","Denmark","Kobenhavn",24,16,imperial,76,2,2,1,1,14,7,2,14,6,"""Echo"", Rear Admiral Chiraneau"
"2016-08-31","Other","Denmark","Kobenhavn",24,17,imperial,79,3,2,1,2,15,8,6,14,8,"Countess Ryad, Tomax Bren, Omicron Group Pilot"
"2016-08-31","Other","Denmark","Kobenhavn",24,20,imperial,86,2,1,2,0,11,6,0,24,8,"Rear Admiral Chiraneau, Patrol Leader"
"2016-08-30","Other","Poland","Pomorskie",9,2,scum,85,3,2,2,1,17,8,5,14,12,"Trandoshan Slaver, N'dru Suhlak, Boba Fett (Firespray-31)"
"2016-08-30","Other","Poland","Pomorskie",9,3,imperial,77,3,3,0,3,17,7,8,11,5,"The Inquisitor, Colonel Vessery, ""Deathfire"""
"2016-08-30","Other","Poland","Pomorskie",9,4,imperial,72,2,2,1,1,16,6,3,15,4,"Carnor Jax, Rear Admiral Chiraneau"
"2016-08-30","Other","Poland","Pomorskie",9,5,imperial,76,4,1,0,4,18,8,9,20,2,"Sienar Test Pilot, Captain Jonus, Gamma Squadron Veteran, Gamma Squadron Veteran"
"2016-08-30","Other","Poland","Pomorskie",9,9,scum,65,5,1,0,5,11,10,10,10,10,"Binayre Pirate, Binayre Pirate, Binayre Pirate, Binayre Pirate, N'dru Suhlak"
"2016-09-03","Other","Canada","Quebec",10,1,rebel,100,5,0,0,5,10,14,6,14,22,"Blue Squadron Pilot, Blue Squadron Pilot, Blue Squadron Pilot, Blue Squadron Pilot, Bandit Squadron Pilot"
"2016-09-03","Other","Canada","Quebec",10,2,scum,74,3,2,2,1,12,6,5,15,11,"Drea Renthal, Contracted Scout, Manaroo"
"2016-09-03","Other","Canada","Quebec",10,3,imperial,81,3,3,0,3,22,7,9,8,6,"""Omega Leader"", The Inquisitor, Colonel Vessery"
"2016-09-03","Other","Canada","Quebec",10,4,scum,74,3,1,2,1,10,6,5,15,11,"Trandoshan Slaver, Palob Godalhi, Contracted Scout"
"2016-09-03","Other","Canada","Quebec",10,5,scum,72,2,2,2,0,12,6,6,8,8,"IG-88B, IG-88C"
"2016-09-03","Other","Canada","Quebec",10,8,imperial,75,3,3,0,3,25,6,9,8,5,"""Omega Leader"", Darth Vader, The Inquisitor"
"2016-09-03","Other","Canada","Quebec",10,9,scum,72,2,2,2,0,12,6,6,8,8,"IG-88B, IG-88C"
"2016-09-03","Other","United States of America","Alaska",6,1,imperial,90,3,0,0,3,3,9,9,9,9,"Delta Squadron Pilot, Delta Squadron Pilot, Delta Squadron Pilot"
"2016-09-03","Other","United States of America","Alaska",6,2,imperial,86,3,1,1,2,9,9,7,11,11,"Delta Squadron Pilot, Colonel Vessery, Omicron Group Pilot"
"2016-09-03","Other","United States of America","Alaska",6,3,rebel,64,2,2,0,2,16,5,4,7,7,"Miranda Doni, Corran Horn"
"2016-09-03","Other","United States of America","Alaska",6,4,scum,79,3,0,3,0,8,7,5,16,14,"Trandoshan Slaver, Contracted Scout, Contracted Scout"
"2016-09-03","Other","United States of America","Alaska",6,5,rebel,98,4,2,0,4,13,11,9,10,13,"Blue Squadron Pilot, Knave Squadron Pilot, Gemmer Sojan, ""Blue Ace"""
"2016-09-03","Other","United States of America","Alaska",6,6,scum,60,2,2,2,0,13,4,4,10,8,"Manaroo, Dengar"
"2016-09-03","Other","United Kingdom","Norfolk",22,1,scum,75,3,0,3,0,9,6,6,15,12,"Contracted Scout, Contracted Scout, Contracted Scout"
"2016-09-03","Other","United Kingdom","Norfolk",22,3,imperial,90,3,2,1,2,13,9,7,11,11,"Colonel Vessery, Countess Ryad, Omicron Group Pilot"
"2016-09-03","Other","United Kingdom","Norfolk",22,5,imperial,90,3,3,0,3,19,8,9,9,7,"""Omega Leader"", Countess Ryad, Colonel Vessery"
"2016-09-03","Other","United Kingdom","Norfolk",22,7,imperial,83,3,3,0,3,25,7,9,9,4,"Soontir Fel, Maarek Stele (TIE Advanced), Darth Vader"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,0,rebel,88,3,0,2,1,8,10,1,25,15,"Gold Squadron Pilot, Lothal Rebel, Lothal Rebel"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,0,imperial,71,2,2,1,1,16,5,3,14,6,"The Inquisitor, Rear Admiral Chiraneau"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,0,scum,77,2,2,2,0,15,6,4,12,8,"Kath Scarlet (Firespray-31), Boba Fett (Firespray-31)"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,0,imperial,78,2,2,1,1,15,7,2,14,6,"Rear Admiral Chiraneau, ""Whisper"""
"2016-09-03","Regional","Italy","Emilia-Romagna",91,0,rebel,57,2,2,0,2,14,4,2,10,8,"Esege Tuketu, Miranda Doni"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,0,scum,75,3,0,3,0,9,6,6,15,12,"Contracted Scout, Contracted Scout, Contracted Scout"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,1,scum,79,3,0,3,0,8,7,5,16,14,"Trandoshan Slaver, Contracted Scout, Contracted Scout"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,2,scum,75,3,0,3,0,9,6,6,15,12,"Contracted Scout, Contracted Scout, Contracted Scout"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,3,scum,75,3,0,3,0,9,6,6,15,12,"Contracted Scout, Contracted Scout, Contracted Scout"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,4,scum,79,3,0,3,0,8,7,5,16,14,"Trandoshan Slaver, Contracted Scout, Contracted Scout"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,5,imperial,74,2,2,1,1,11,7,2,14,6,"Captain Oicunn, ""Whisper"""
"2016-09-03","Regional","Italy","Emilia-Romagna",91,6,imperial,79,3,2,1,2,15,8,6,14,8,"Tomax Bren, Countess Ryad, Omicron Group Pilot"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,7,scum,79,3,0,3,0,8,7,5,16,14,"Contracted Scout, Contracted Scout, Trandoshan Slaver"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,8,rebel,89,3,3,0,3,21,9,7,8,7,"Wes Janson, Corran Horn, Biggs Darklighter"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,9,scum,79,3,0,3,0,8,7,5,16,14,"Trandoshan Slaver, Contracted Scout, Contracted Scout"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,11,imperial,94,6,1,0,6,28,12,18,18,2,"Omega Squadron Pilot, Omega Squadron Pilot, Black Squadron Pilot, Black Squadron Pilot, Black Squadron Pilot, ""Howlrunner"""
"2016-09-03","Regional","Italy","Emilia-Romagna",91,12,scum,60,2,2,2,0,13,4,4,10,8,"Manaroo, Dengar"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,15,scum,60,2,2,2,0,13,4,4,10,8,"Manaroo, Dengar"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,16,scum,75,3,0,3,0,9,6,6,15,12,"Contracted Scout, Contracted Scout, Contracted Scout"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,17,imperial,93,3,2,1,2,17,9,7,11,11,"Omicron Group Pilot, Maarek Stele (TIE Defender), Rexler Brath"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,18,scum,75,3,0,3,0,9,6,6,15,12,"Contracted Scout, Contracted Scout, Contracted Scout"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,19,scum,79,3,0,3,0,8,7,5,16,14,"Trandoshan Slaver, Contracted Scout, Contracted Scout"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,21,scum,79,3,0,3,0,8,7,5,16,14,"Trandoshan Slaver, Contracted Scout, Contracted Scout"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,22,scum,79,3,0,3,0,8,7,5,16,14,"Trandoshan Slaver, Contracted Scout, Contracted Scout"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,24,rebel,71,3,3,0,3,20,7,8,6,6,"Sabine Wren (Attack Shuttle), Tycho Celchu, Jake Farrell"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,26,rebel,68,3,2,1,2,19,6,6,9,9,"Tala Squadron Pilot, Airen Cracken, Dash Rendar"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,27,scum,75,3,0,3,0,9,6,6,15,12,"Contracted Scout, Contracted Scout, Contracted Scout"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,29,imperial,75,3,2,1,2,19,7,7,10,9,"Omicron Group Pilot, The Inquisitor, Darth Vader"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,31,scum,68,2,2,2,0,16,5,3,11,10,"Bossk, Dengar"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,32,imperial,89,4,4,0,4,24,9,12,12,5,"""Wampa"", Countess Ryad, ""Zeta Leader"", ""Omega Leader"""
"2016-09-03","Regional","Italy","Emilia-Romagna",91,34,scum,75,3,0,3,0,9,6,6,15,12,"Contracted Scout, Contracted Scout, Contracted Scout"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,35,imperial,90,3,3,0,3,23,8,9,9,5,"Colonel Vessery, Carnor Jax, Darth Vader"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,40,scum,60,2,2,2,0,13,4,4,10,8,"Manaroo, Dengar"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,41,imperial,94,3,3,0,3,19,8,9,8,8,"The Inquisitor, Colonel Vessery, Countess Ryad"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,42,rebel,77,3,2,1,2,12,9,5,14,10,"Green Squadron Pilot, Ezra Bridger, Kanan Jarrus"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,44,imperial,80,2,2,1,1,13,6,3,15,7,"Countess Ryad, Rear Admiral Chiraneau"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,46,rebel,95,5,0,0,5,15,10,15,10,10,"Green Squadron Pilot, Green Squadron Pilot, Green Squadron Pilot, Green Squadron Pilot, Green Squadron Pilot"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,48,imperial,74,3,2,1,2,19,9,7,11,5,"Omicron Group Pilot, Carnor Jax, Soontir Fel"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,49,scum,76,3,3,1,2,21,7,4,13,11,"N'dru Suhlak, Kavil, Bossk"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,50,imperial,70,2,2,2,0,12,6,1,17,9,"Rear Admiral Chiraneau, Captain Yorr"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,52,scum,84,4,1,1,3,11,10,8,14,11,"Binayre Pirate, Binayre Pirate, Trandoshan Slaver, Prince Xizor"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,53,imperial,84,3,3,0,3,22,7,8,11,5,"Tomax Bren, The Inquisitor, Colonel Vessery"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,54,rebel,79,3,3,0,3,23,7,8,7,6,"Tycho Celchu, Jake Farrell, Wes Janson"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,55,scum,72,2,2,2,0,12,6,6,8,8,"IG-88C, IG-88B"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,56,scum,80,4,0,0,4,16,8,4,20,12,"Hired Gun, Hired Gun, Hired Gun, Hired Gun"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,57,rebel,78,3,2,1,2,13,9,5,14,10,"Green Squadron Pilot, Sabine Wren (Attack Shuttle), Kanan Jarrus"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,58,imperial,87,5,2,0,5,28,10,14,18,1,"Tomax Bren, Omega Squadron Pilot, Black Squadron Pilot, Black Squadron Pilot, ""Howlrunner"""
"2016-09-03","Regional","Italy","Emilia-Romagna",91,59,imperial,74,2,2,1,1,11,7,2,14,6,"""Whisper"", Captain Oicunn"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,60,rebel,81,2,1,2,0,12,7,1,18,11,"Lothal Rebel, Han Solo (Rebel Alliance)"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,61,rebel,99,6,0,0,6,12,15,12,15,12,"Bandit Squadron Pilot, Bandit Squadron Pilot, Bandit Squadron Pilot, Rookie Pilot, Rookie Pilot, Rookie Pilot"
"2016-09-03","Regional","Italy","Emilia-Romagna",91,62,rebel,84,3,3,0,3,24,8,4,11,10,"Ten Numb, Luke Skywalker, Horton Salm"
